chromosome	start	end	K-specific NDR	center
chr2	36621154	36623154	COAD-specific NDR	36622154
chr2	36624183	36626183	COAD-specific NDR	36625183
chr2	36649574	36651574	COAD-specific NDR	36650574
chr2	37045440	37047440	COAD-specific NDR	37046440
chr2	37047572	37049572	COAD-specific NDR	37048572
chr2	37085188	37087188	COAD-specific NDR	37086188
chr2	37108168	37110168	COAD-specific NDR	37109168
chr2	37116052	37118052	COAD-specific NDR	37117052
chr2	37227334	37229334	COAD-specific NDR	37228334
chr2	37583827	37585827	COAD-specific NDR	37584827
chr2	38107760	38109760	COAD-specific NDR	38108760
chr2	38511257	38513257	COAD-specific NDR	38512257
chr2	38516615	38518615	COAD-specific NDR	38517615
chr2	38805252	38807252	COAD-specific NDR	38806252
chr2	39228599	39230599	COAD-specific NDR	39229599
chr2	39777006	39779006	COAD-specific NDR	39778006
chr2	40385140	40387140	COAD-specific NDR	40386140
chr2	42047508	42049508	COAD-specific NDR	42048508
chr2	42282254	42284254	COAD-specific NDR	42283254
chr2	42290603	42292603	COAD-specific NDR	42291603
chr2	42417548	42419548	COAD-specific NDR	42418548
chr2	42788778	42790778	COAD-specific NDR	42789778
chr2	43007478	43009478	COAD-specific NDR	43008478
chr2	43086146	43088146	COAD-specific NDR	43087146
chr2	43205882	43207882	COAD-specific NDR	43206882
chr2	43225782	43227782	COAD-specific NDR	43226782
chr2	43231846	43233846	COAD-specific NDR	43232846
chr2	43248119	43250119	COAD-specific NDR	43249119
chr2	43258679	43260679	COAD-specific NDR	43259679
chr2	43388006	43390006	COAD-specific NDR	43389006
chr2	43389188	43391188	COAD-specific NDR	43390188
chr2	43395692	43397692	COAD-specific NDR	43396692
chr2	43413195	43415195	COAD-specific NDR	43414195
chr2	43420474	43422474	COAD-specific NDR	43421474
chr2	44045126	44047126	COAD-specific NDR	44046126
chr2	44331077	44333077	COAD-specific NDR	44332077
chr2	44471828	44473828	COAD-specific NDR	44472828
chr2	44502168	44504168	COAD-specific NDR	44503168
chr2	44956970	44958970	COAD-specific NDR	44957970
chr2	45052084	45054084	COAD-specific NDR	45053084
chr2	45269512	45271512	COAD-specific NDR	45270512
chr2	45526304	45528304	COAD-specific NDR	45527304
chr2	45527890	45529890	COAD-specific NDR	45528890
chr2	45580261	45582261	COAD-specific NDR	45581261
chr2	45606848	45608848	COAD-specific NDR	45607848
chr2	46186398	46188398	COAD-specific NDR	46187398
chr2	46199715	46201715	COAD-specific NDR	46200715
chr2	46218743	46220743	COAD-specific NDR	46219743
chr2	46347501	46349501	COAD-specific NDR	46348501
chr2	46368912	46370912	COAD-specific NDR	46369912
chr2	46562313	46564313	COAD-specific NDR	46563313
chr2	46635468	46637468	COAD-specific NDR	46636468
chr2	47149380	47151380	COAD-specific NDR	47150380
chr2	47305352	47307352	COAD-specific NDR	47306352
chr2	47580900	47582900	COAD-specific NDR	47581900
chr2	47586641	47588641	COAD-specific NDR	47587641
chr2	47595367	47597367	COAD-specific NDR	47596367
chr2	47605737	47607737	COAD-specific NDR	47606737
chr2	47865780	47867780	COAD-specific NDR	47866780
chr2	48900030	48902030	COAD-specific NDR	48901030
chr2	49396967	49398967	COAD-specific NDR	49397967
chr2	53330662	53332662	COAD-specific NDR	53331662
chr2	54703727	54705727	COAD-specific NDR	54704727
chr2	54772107	54774107	COAD-specific NDR	54773107
chr2	54806066	54808066	COAD-specific NDR	54807066
chr2	55099588	55101588	COAD-specific NDR	55100588
chr2	55131241	55133241	COAD-specific NDR	55132241
chr2	55230331	55232331	COAD-specific NDR	55231331
chr2	55503629	55505629	COAD-specific NDR	55504629
chr2	55941497	55943497	COAD-specific NDR	55942497
chr2	58117384	58119384	COAD-specific NDR	58118384
chr2	60036599	60038599	COAD-specific NDR	60037599
chr2	60268351	60270351	COAD-specific NDR	60269351
chr2	60280077	60282077	COAD-specific NDR	60281077
chr2	60318214	60320214	COAD-specific NDR	60319214
chr2	60320769	60322769	COAD-specific NDR	60321769
chr2	60721522	60723522	COAD-specific NDR	60722522
chr2	60738944	60740944	COAD-specific NDR	60739944
chr2	60772928	60774928	COAD-specific NDR	60773928
chr2	61554953	61556953	COAD-specific NDR	61555953
chr2	61659265	61661265	COAD-specific NDR	61660265
chr2	61669951	61671951	COAD-specific NDR	61670951
chr2	61856082	61858082	COAD-specific NDR	61857082
chr2	62188445	62190445	COAD-specific NDR	62189445
chr2	62272507	62274507	COAD-specific NDR	62273507
chr2	62531389	62533389	COAD-specific NDR	62532389
chr2	64300994	64302994	COAD-specific NDR	64301994
chr2	64350477	64352477	COAD-specific NDR	64351477
chr2	64632711	64634711	COAD-specific NDR	64633711
chr2	65257980	65259980	COAD-specific NDR	65258980
chr2	65296790	65298790	COAD-specific NDR	65297790
chr2	65302084	65304084	COAD-specific NDR	65303084
chr2	65396848	65398848	COAD-specific NDR	65397848
chr2	65403955	65405955	COAD-specific NDR	65404955
chr2	65412519	65414519	COAD-specific NDR	65413519
chr2	65589484	65591484	COAD-specific NDR	65590484
chr2	65606037	65608037	COAD-specific NDR	65607037
chr2	65637872	65639872	COAD-specific NDR	65638872
chr2	65643303	65645303	COAD-specific NDR	65644303
chr2	65677167	65679167	COAD-specific NDR	65678167
chr2	67266556	67268556	COAD-specific NDR	67267556
chr2	67272884	67274884	COAD-specific NDR	67273884
chr2	67503783	67505783	COAD-specific NDR	67504783
chr2	67703718	67705718	COAD-specific NDR	67704718
chr2	67805508	67807508	COAD-specific NDR	67806508
chr2	68118010	68120010	COAD-specific NDR	68119010
chr2	68696200	68698200	COAD-specific NDR	68697200
chr2	69535642	69537642	COAD-specific NDR	69536642
chr2	69710007	69712007	COAD-specific NDR	69711007
chr2	69718173	69720173	COAD-specific NDR	69719173
chr2	69776275	69778275	COAD-specific NDR	69777275
chr2	69785880	69787880	COAD-specific NDR	69786880
chr2	69851365	69853365	COAD-specific NDR	69852365
chr2	69990636	69992636	COAD-specific NDR	69991636
chr2	69994555	69996555	COAD-specific NDR	69995555
chr2	70005576	70007576	COAD-specific NDR	70006576
chr2	70190757	70192757	COAD-specific NDR	70191757
chr2	70236516	70238516	COAD-specific NDR	70237516
chr2	70271030	70273030	COAD-specific NDR	70272030
chr2	70309648	70311648	COAD-specific NDR	70310648
chr2	70555275	70557275	COAD-specific NDR	70556275
chr2	70738301	70740301	COAD-specific NDR	70739301
chr2	71554204	71556204	COAD-specific NDR	71555204
chr2	71898716	71900716	COAD-specific NDR	71899716
chr2	71901626	71903626	COAD-specific NDR	71902626
chr2	72437693	72439693	COAD-specific NDR	72438693
chr2	72899622	72901622	COAD-specific NDR	72900622
chr2	73258534	73260534	COAD-specific NDR	73259534
chr2	73417841	73419841	COAD-specific NDR	73418841
chr2	74068564	74070564	COAD-specific NDR	74069564
chr2	74154835	74156835	COAD-specific NDR	74155835
chr2	74209970	74211970	COAD-specific NDR	74210970
chr2	74493408	74495408	COAD-specific NDR	74494408
chr2	74655879	74657879	COAD-specific NDR	74656879
chr2	74919994	74921994	COAD-specific NDR	74920994
chr2	74922038	74924038	COAD-specific NDR	74923038
chr2	74923055	74925055	COAD-specific NDR	74924055
chr2	74928627	74930627	COAD-specific NDR	74929627
chr2	74961336	74963336	COAD-specific NDR	74962336
chr2	75066648	75068648	COAD-specific NDR	75067648
chr2	75090033	75092033	COAD-specific NDR	75091033
chr2	75095820	75097820	COAD-specific NDR	75096820
chr2	75166284	75168284	COAD-specific NDR	75167284
chr2	75621144	75623144	COAD-specific NDR	75622144
chr2	77794072	77796072	COAD-specific NDR	77795072
chr2	79316964	79318964	COAD-specific NDR	79317964
chr2	79365740	79367740	COAD-specific NDR	79366740
chr2	80186998	80188998	COAD-specific NDR	80187998
chr2	80244601	80246601	COAD-specific NDR	80245601
chr2	80496149	80498149	COAD-specific NDR	80497149
chr2	80555797	80557797	COAD-specific NDR	80556797
chr2	82366240	82368240	COAD-specific NDR	82367240
chr2	82725414	82727414	COAD-specific NDR	82726414
chr2	83294183	83296183	COAD-specific NDR	83295183
chr2	84523456	84525456	COAD-specific NDR	84524456
chr2	84712660	84714660	COAD-specific NDR	84713660
chr2	84758626	84760626	COAD-specific NDR	84759626
chr2	84839466	84841466	COAD-specific NDR	84840466
chr2	84920637	84922637	COAD-specific NDR	84921637
chr2	84931237	84933237	COAD-specific NDR	84932237
chr2	84995167	84997167	COAD-specific NDR	84996167
chr2	85008268	85010268	COAD-specific NDR	85009268
chr2	85172690	85174690	COAD-specific NDR	85173690
chr2	85245435	85247435	COAD-specific NDR	85246435
chr2	85533313	85535313	COAD-specific NDR	85534313
chr2	85694982	85696982	COAD-specific NDR	85695982
chr2	86345064	86347064	COAD-specific NDR	86346064
chr2	86439393	86441393	COAD-specific NDR	86440393
chr2	86440508	86442508	COAD-specific NDR	86441508
chr2	86501185	86503185	COAD-specific NDR	86502185
chr2	86521357	86523357	COAD-specific NDR	86522357
chr2	86583755	86585755	COAD-specific NDR	86584755
chr2	86627761	86629761	COAD-specific NDR	86628761
chr2	86718354	86720354	COAD-specific NDR	86719354
chr2	86875509	86877509	COAD-specific NDR	86876509
chr2	86930765	86932765	COAD-specific NDR	86931765
chr2	86973202	86975202	COAD-specific NDR	86974202
chr2	88356186	88358186	COAD-specific NDR	88357186
chr2	88430276	88432276	COAD-specific NDR	88431276
chr2	88437975	88439975	COAD-specific NDR	88438975
chr2	88997603	88999603	COAD-specific NDR	88998603
chr2	89046699	89048699	COAD-specific NDR	89047699
chr2	89156069	89158069	COAD-specific NDR	89157069
chr2	96803469	96805469	COAD-specific NDR	96804469
chr2	97221703	97223703	COAD-specific NDR	97222703
chr2	97436800	97438800	COAD-specific NDR	97437800
chr2	97453750	97455750	COAD-specific NDR	97454750
chr2	97484151	97486151	COAD-specific NDR	97485151
chr2	97585042	97587042	COAD-specific NDR	97586042
chr2	98289487	98291487	COAD-specific NDR	98290487
chr2	98397756	98399756	COAD-specific NDR	98398756
chr2	98580812	98582812	COAD-specific NDR	98581812
chr2	98633040	98635040	COAD-specific NDR	98634040
chr2	98636090	98638090	COAD-specific NDR	98637090
chr2	98665784	98667784	COAD-specific NDR	98666784
chr2	98700499	98702499	COAD-specific NDR	98701499
chr2	98730668	98732668	COAD-specific NDR	98731668
chr2	98972280	98974280	COAD-specific NDR	98973280
chr2	99099900	99101900	COAD-specific NDR	99100900
chr2	99180446	99182446	COAD-specific NDR	99181446
chr2	99199743	99201743	COAD-specific NDR	99200743
chr2	99320406	99322406	COAD-specific NDR	99321406
chr2	99382382	99384382	COAD-specific NDR	99383382
chr2	99833837	99835837	COAD-specific NDR	99834837
chr2	100097634	100099634	COAD-specific NDR	100098634
chr2	100119697	100121697	COAD-specific NDR	100120697
chr2	101076588	101078588	COAD-specific NDR	101077588
chr2	101382884	101384884	COAD-specific NDR	101383884
chr2	101430151	101432151	COAD-specific NDR	101431151
chr2	101458768	101460768	COAD-specific NDR	101459768
chr2	101472348	101474348	COAD-specific NDR	101473348
chr2	101641845	101643845	COAD-specific NDR	101642845
chr2	101855091	101857091	COAD-specific NDR	101856091
chr2	102470541	102472541	COAD-specific NDR	102471541
chr2	102564288	102566288	COAD-specific NDR	102565288
chr2	102601117	102603117	COAD-specific NDR	102602117
chr2	102614853	102616853	COAD-specific NDR	102615853
chr2	103209181	103211181	COAD-specific NDR	103210181
chr2	103236069	103238069	COAD-specific NDR	103237069
chr2	103252201	103254201	COAD-specific NDR	103253201
chr2	103255327	103257327	COAD-specific NDR	103256327
chr2	103276166	103278166	COAD-specific NDR	103277166
chr2	104439479	104441479	COAD-specific NDR	104440479
chr2	105504909	105506909	COAD-specific NDR	105505909
chr2	105796025	105798025	COAD-specific NDR	105797025
chr2	106001474	106003474	COAD-specific NDR	106002474
chr2	106006591	106008591	COAD-specific NDR	106007591
chr2	106007600	106009600	COAD-specific NDR	106008600
chr2	106015751	106017751	COAD-specific NDR	106016751
chr2	106019774	106021774	COAD-specific NDR	106020774
chr2	106027389	106029389	COAD-specific NDR	106028389
chr2	106064643	106066643	COAD-specific NDR	106065643
chr2	106070720	106072720	COAD-specific NDR	106071720
chr2	106106613	106108613	COAD-specific NDR	106107613
chr2	106157313	106159313	COAD-specific NDR	106158313
chr2	106193833	106195833	COAD-specific NDR	106194833
chr2	106198608	106200608	COAD-specific NDR	106199608
chr2	106200191	106202191	COAD-specific NDR	106201191
chr2	106327061	106329061	COAD-specific NDR	106328061
chr2	106592842	106594842	COAD-specific NDR	106593842
chr2	106643896	106645896	COAD-specific NDR	106644896
chr2	106915377	106917377	COAD-specific NDR	106916377
chr2	106958558	106960558	COAD-specific NDR	106959558
chr2	107222980	107224980	COAD-specific NDR	107223980
chr2	107225403	107227403	COAD-specific NDR	107226403
chr2	107230106	107232106	COAD-specific NDR	107231106
chr2	107240622	107242622	COAD-specific NDR	107241622
chr2	107311545	107313545	COAD-specific NDR	107312545
chr2	107641433	107643433	COAD-specific NDR	107642433
chr2	108855370	108857370	COAD-specific NDR	108856370
chr2	108886425	108888425	COAD-specific NDR	108887425
chr2	108985745	108987745	COAD-specific NDR	108986745
chr2	108989252	108991252	COAD-specific NDR	108990252
chr2	109573614	109575614	COAD-specific NDR	109574614
chr2	109586058	109588058	COAD-specific NDR	109587058
chr2	109587715	109589715	COAD-specific NDR	109588715
chr2	109625634	109627634	COAD-specific NDR	109626634
chr2	109628690	109630690	COAD-specific NDR	109629690
chr2	109661286	109663286	COAD-specific NDR	109662286
chr2	109677748	109679748	COAD-specific NDR	109678748
chr2	109683439	109685439	COAD-specific NDR	109684439
chr2	110089613	110091613	COAD-specific NDR	110090613
chr2	110432411	110434411	COAD-specific NDR	110433411
chr2	110447558	110449558	COAD-specific NDR	110448558
chr2	110466219	110468219	COAD-specific NDR	110467219
chr2	110862874	110864874	COAD-specific NDR	110863874
chr2	110864099	110866099	COAD-specific NDR	110865099
chr2	110870993	110872993	COAD-specific NDR	110871993
chr2	111414444	111416444	COAD-specific NDR	111415444
chr2	111660289	111662289	COAD-specific NDR	111661289
chr2	111789425	111791425	COAD-specific NDR	111790425
chr2	112454393	112456393	COAD-specific NDR	112455393
chr2	112752022	112754022	COAD-specific NDR	112753022
chr2	112807096	112809096	COAD-specific NDR	112808096
chr2	113363430	113365430	COAD-specific NDR	113364430
chr2	113401026	113403026	COAD-specific NDR	113402026
chr2	113591160	113593160	COAD-specific NDR	113592160
chr2	113623255	113625255	COAD-specific NDR	113624255
chr2	113626329	113628329	COAD-specific NDR	113627329
chr2	113627671	113629671	COAD-specific NDR	113628671
chr2	113658468	113660468	COAD-specific NDR	113659468
chr2	113890560	113892560	COAD-specific NDR	113891560
chr2	114460369	114462369	COAD-specific NDR	114461369
chr2	114534138	114536138	COAD-specific NDR	114535138
chr2	114563307	114565307	COAD-specific NDR	114564307
chr2	114634700	114636700	COAD-specific NDR	114635700
chr2	114763237	114765237	COAD-specific NDR	114764237
chr2	115221797	115223797	COAD-specific NDR	115222797
chr2	115283632	115285632	COAD-specific NDR	115284632
chr2	115300216	115302216	COAD-specific NDR	115301216
chr2	115303274	115305274	COAD-specific NDR	115304274
chr2	115307192	115309192	COAD-specific NDR	115308192
chr2	115605586	115607586	COAD-specific NDR	115606586
chr2	117561711	117563711	COAD-specific NDR	117562711
chr2	117563288	117565288	COAD-specific NDR	117564288
chr2	117825167	117827167	COAD-specific NDR	117826167
chr2	117885291	117887291	COAD-specific NDR	117886291
chr2	118135431	118137431	COAD-specific NDR	118136431
chr2	119234025	119236025	COAD-specific NDR	119235025
chr2	119659483	119661483	COAD-specific NDR	119660483
chr2	120062292	120064292	COAD-specific NDR	120063292
chr2	120159413	120161413	COAD-specific NDR	120160413
chr2	120962809	120964809	COAD-specific NDR	120963809
chr2	120987282	120989282	COAD-specific NDR	120988282
chr2	120995498	120997498	COAD-specific NDR	120996498
chr2	121002251	121004251	COAD-specific NDR	121003251
chr2	121496043	121498043	COAD-specific NDR	121497043
chr2	121762810	121764810	COAD-specific NDR	121763810
chr2	121809395	121811395	COAD-specific NDR	121810395
chr2	121908493	121910493	COAD-specific NDR	121909493
chr2	121960651	121962651	COAD-specific NDR	121961651
chr2	121968027	121970027	COAD-specific NDR	121969027
chr2	122050162	122052162	COAD-specific NDR	122051162
chr2	122100587	122102587	COAD-specific NDR	122101587
chr2	122534387	122536387	COAD-specific NDR	122535387
chr2	122582098	122584098	COAD-specific NDR	122583098
chr2	122595372	122597372	COAD-specific NDR	122596372
chr2	122659779	122661779	COAD-specific NDR	122660779
chr2	123147121	123149121	COAD-specific NDR	123148121
chr2	123477589	123479589	COAD-specific NDR	123478589
chr2	125561387	125563387	COAD-specific NDR	125562387
chr2	126098129	126100129	COAD-specific NDR	126099129
chr2	126300757	126302757	COAD-specific NDR	126301757
chr2	126302621	126304621	COAD-specific NDR	126303621
chr2	126439013	126441013	COAD-specific NDR	126440013
chr2	126453314	126455314	COAD-specific NDR	126454314
chr2	126487611	126489611	COAD-specific NDR	126488611
chr2	127493220	127495220	COAD-specific NDR	127494220
chr2	127857293	127859293	COAD-specific NDR	127858293
chr2	128159125	128161125	COAD-specific NDR	128160125
chr2	128211912	128213912	COAD-specific NDR	128212912
chr2	128292233	128294233	COAD-specific NDR	128293233
chr2	128293776	128295776	COAD-specific NDR	128294776
chr2	128299935	128301935	COAD-specific NDR	128300935
chr2	128393015	128395015	COAD-specific NDR	128394015
chr2	128621662	128623662	COAD-specific NDR	128622662
chr2	128664544	128666544	COAD-specific NDR	128665544
chr2	128670612	128672612	COAD-specific NDR	128671612
chr2	128926916	128928916	COAD-specific NDR	128927916
chr2	128953105	128955105	COAD-specific NDR	128954105
chr2	128985680	128987680	COAD-specific NDR	128986680
chr2	129761251	129763251	COAD-specific NDR	129762251
chr2	130568887	130570887	COAD-specific NDR	130569887
chr2	130997736	130999736	COAD-specific NDR	130998736
chr2	131040203	131042203	COAD-specific NDR	131041203
chr2	131501230	131503230	COAD-specific NDR	131502230
chr2	132125339	132127339	COAD-specific NDR	132126339
chr2	132442932	132444932	COAD-specific NDR	132443932
chr2	133173109	133175109	COAD-specific NDR	133174109
chr2	134178415	134180415	COAD-specific NDR	134179415
chr2	134333474	134335474	COAD-specific NDR	134334474
